E01000896,Camden,Criminal Damage,Criminal Damage To Other Building,0,2012,5
E01004602,Wandsworth,Violence Against the Person,Common Assault,0,2016,3
E01002641,Hounslow,Theft and Handling,Motor Vehicle Interference & Tampering,0,2011,2
E01003560,Newham,Drugs,Drug Trafficking,0,2016,3
E01002491,Hillingdon,Robbery,Personal Property,0,2015,5
E01002473,Hillingdon,Theft and Handling,Theft/Taking of Pedal Cycle,0,2012,11
E01004018,Southwark,Other Notifiable Offences,Going Equipped,0,2016,11
E01004281,Tower Hamlets,Theft and Handling,Handling Stolen Goods,0,2008,3
E01002857,Kensington and Chelsea,Violence Against the Person,Harassment,0,2014,1
E01000195,Barnet,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2010,1
E01003533,Newham,Robbery,Personal Property,1,2008,9
E01000294,Barnet,Violence Against the Person,Assault with Injury,0,2012,10
E01001842,Hackney,Robbery,Personal Property,0,2015,5
E01004526,Wandsworth,Other Notifiable Offences,Going Equipped,0,2012,3
E01000590,Brent,Violence Against the Person,Wounding/GBH,0,2013,3
E01001629,Greenwich,Fraud or Forgery,Counted per Victim,0,2013,6
E01002727,Islington,Violence Against the Person,Other violence,0,2016,4
E01000300,Barnet,Theft and Handling,Theft From Motor Vehicle,0,2009,12
E01002737,Islington,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2009,7
E01003199,Lewisham,Theft and Handling,Theft/Taking of Pedal Cycle,3,2012,7
E01002300,Havering,Theft and Handling,Other Theft Person,0,2010,9
E01001313,Ealing,Theft and Handling,Handling Stolen Goods,0,2010,2
E01001672,Greenwich,Theft and Handling,Other Theft,0,2010,2
E01003168,Lambeth,Violence Against the Person,Wounding/GBH,1,2010,5
E01002281,Havering,Theft and Handling,Theft From Motor Vehicle,0,2014,3
E01004306,Tower Hamlets,Theft and Handling,Theft From Motor Vehicle,1,2011,10
E01002394,Hillingdon,Sexual Offences,Other Sexual,0,2016,11
E01000207,Barnet,Violence Against the Person,Harassment,0,2013,9
E01003873,Richmond upon Thames,Drugs,Possession Of Drugs,0,2011,8
E01001543,Enfield,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2013,3
E01003183,Lambeth,Theft and Handling,Theft From Motor Vehicle,1,2010,12
E01002441,Hillingdon,Violence Against the Person,Assault with Injury,0,2014,12
E01004461,Waltham Forest,Other Notifiable Offences,Other Notifiable,1,2014,6
E01003320,Lewisham,Fraud or Forgery,Counted per Victim,0,2012,10
E01003205,Lewisham,Theft and Handling,Other Theft,1,2010,7
E01001972,Haringey,Theft and Handling,Other Theft Person,0,2009,4
E01000831,Bromley,Violence Against the Person,Other violence,0,2014,3
E01001667,Greenwich,Criminal Damage,Criminal Damage To Other Building,1,2009,8
E01001829,Hackney,Other Notifiable Offences,Going Equipped,0,2011,5
E01004428,Waltham Forest,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2009,3
E01000860,Camden,Theft and Handling,Handling Stolen Goods,0,2009,3
E01000786,Bromley,Violence Against the Person,Common Assault,0,2016,11
E01001390,Enfield,Theft and Handling,Other Theft Person,0,2011,4
E01000483,Brent,Theft and Handling,Theft From Shops,1,2013,4
E01001548,Enfield,Robbery,Business Property,1,2009,12
E01003350,Lewisham,Theft and Handling,Other Theft,0,2014,8
E01002730,Islington,Robbery,Business Property,0,2012,5
E01004574,Wandsworth,Theft and Handling,Handling Stolen Goods,0,2011,1
E01002635,Hounslow,Criminal Damage,Criminal Damage To Motor Vehicle,1,2010,7
E01001161,Croydon,Drugs,Drug Trafficking,0,2008,5
E01002387,Havering,Robbery,Personal Property,0,2009,12
E01032722,Southwark,Violence Against the Person,Assault with Injury,2,2013,5
E01002822,Kensington and Chelsea,Theft and Handling,Theft From Shops,0,2011,5
E01001410,Enfield,Drugs,Drug Trafficking,0,2010,6
E01002887,Kensington and Chelsea,Drugs,Possession Of Drugs,0,2012,7
E01000059,Barking and Dagenham,Theft and Handling,Theft From Motor Vehicle,2,2014,11
E01000210,Barnet,Other Notifiable Offences,Other Notifiable,0,2013,9
E01003627,Newham,Criminal Damage,Criminal Damage To Other Building,0,2008,6
E01002987,Kingston upon Thames,Theft and Handling,Other Theft,3,2013,11
E01032562,Bromley,Theft and Handling,Theft From Motor Vehicle,0,2016,4
E01002282,Havering,Criminal Damage,Criminal Damage To Dwelling,0,2013,11
E01002876,Kensington and Chelsea,Violence Against the Person,Offensive Weapon,0,2011,11
E01001907,Hammersmith and Fulham,Violence Against the Person,Other violence,0,2016,3
E01002070,Haringey,Criminal Damage,Other Criminal Damage,0,2008,2
E01001017,Croydon,Violence Against the Person,Common Assault,0,2013,8
E01000494,Brent,Theft and Handling,Theft From Motor Vehicle,0,2008,11
E01004272,Tower Hamlets,Theft and Handling,Motor Vehicle Interference & Tampering,0,2014,7
E01002171,Harrow,Robbery,Personal Property,0,2008,3
E01004013,Southwark,Criminal Damage,Criminal Damage To Other Building,0,2014,4
E01001880,Hammersmith and Fulham,Violence Against the Person,Wounding/GBH,1,2016,2
E01032778,Tower Hamlets,Violence Against the Person,Offensive Weapon,0,2011,1
E01004232,Tower Hamlets,Sexual Offences,Other Sexual,0,2016,8
E01001934,Hammersmith and Fulham,Violence Against the Person,Harassment,0,2013,11
E01033743,Greenwich,Theft and Handling,Other Theft Person,0,2011,12
E01000886,Camden,Burglary,Burglary in Other Buildings,1,2010,4
E01003070,Lambeth,Theft and Handling,Other Theft,0,2016,11
E01000423,Bexley,Burglary,Burglary in a Dwelling,0,2011,5
E01000603,Brent,Violence Against the Person,Offensive Weapon,0,2011,2
E01003295,Lewisham,Theft and Handling,Motor Vehicle Interference & Tampering,1,2008,6
E01004577,Wandsworth,Burglary,Burglary in a Dwelling,0,2008,7
E01001275,Ealing,Violence Against the Person,Common Assault,0,2008,1
E01001386,Ealing,Criminal Damage,Criminal Damage To Motor Vehicle,0,2008,5
