E01002992,Kingston upon Thames,Fraud or Forgery,Counted per Victim,0,2008,7
E01003595,Newham,Violence Against the Person,Wounding/GBH,0,2012,8
E01001684,Greenwich,Drugs,Drug Trafficking,0,2008,5
E01001191,Croydon,Violence Against the Person,Harassment,2,2012,10
E01000693,Bromley,Drugs,Drug Trafficking,0,2011,7
E01001991,Haringey,Theft and Handling,Theft From Motor Vehicle,3,2010,11
E01001601,Greenwich,Theft and Handling,Other Theft Person,0,2016,8
E01001894,Hammersmith and Fulham,Theft and Handling,Theft/Taking of Pedal Cycle,1,2010,6
E01002878,Kensington and Chelsea,Fraud or Forgery,Counted per Victim,0,2016,6
E01000006,Barking and Dagenham,Burglary,Burglary in Other Buildings,0,2014,6
E01003396,Merton,Theft and Handling,Theft From Motor Vehicle,0,2012,3
E01000242,Barnet,Criminal Damage,Criminal Damage To Motor Vehicle,1,2008,6
E01032767,Tower Hamlets,Other Notifiable Offences,Other Notifiable,1,2013,3
E01001167,Croydon,Theft and Handling,Handling Stolen Goods,0,2013,5
E01033322,Lewisham,Violence Against the Person,Common Assault,0,2014,8
E01001484,Enfield,Drugs,Drug Trafficking,0,2009,3
E01004000,Southwark,Violence Against the Person,Harassment,1,2008,11
E01004525,Wandsworth,Criminal Damage,Criminal Damage To Dwelling,1,2011,4
E01000008,Barking and Dagenham,Criminal Damage,Other Criminal Damage,0,2013,10
E01004138,Sutton,Theft and Handling,Handling Stolen Goods,0,2013,6
E01004470,Waltham Forest,Criminal Damage,Criminal Damage To Motor Vehicle,1,2014,5
E01003043,Lambeth,Criminal Damage,Other Criminal Damage,0,2010,7
E01004619,Wandsworth,Theft and Handling,Theft/Taking of Pedal Cycle,2,2012,4
E01000342,Bexley,Violence Against the Person,Other violence,0,2013,7
E01004308,Tower Hamlets,Drugs,Possession Of Drugs,3,2014,11
E01002151,Harrow,Violence Against the Person,Assault with Injury,1,2009,10
E01000283,Barnet,Drugs,Drug Trafficking,0,2011,6
E01004131,Sutton,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2012,6
E01032771,Tower Hamlets,Theft and Handling,Theft/Taking of Pedal Cycle,1,2012,12
E01004360,Waltham Forest,Drugs,Drug Trafficking,0,2014,12
E01003445,Merton,Theft and Handling,Theft From Motor Vehicle,1,2010,11
E01004745,Westminster,Other Notifiable Offences,Other Notifiable,0,2015,10
E01003293,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,1,2011,2
E01003441,Merton,Violence Against the Person,Harassment,1,2009,12
E01004228,Tower Hamlets,Robbery,Personal Property,1,2011,1
E01000792,Bromley,Drugs,Other Drugs,0,2008,4
E01004608,Wandsworth,Burglary,Burglary in a Dwelling,1,2013,5
E01002925,Kingston upon Thames,Burglary,Burglary in a Dwelling,1,2014,10
E01004703,Westminster,Burglary,Burglary in a Dwelling,1,2016,12
E01003195,Lewisham,Violence Against the Person,Harassment,1,2012,3
E01004121,Sutton,Criminal Damage,Other Criminal Damage,0,2008,8
E01001377,Ealing,Drugs,Possession Of Drugs,0,2011,4
E01000570,Brent,Violence Against the Person,Murder,0,2010,11
E01004533,Wandsworth,Theft and Handling,Motor Vehicle Interference & Tampering,0,2014,8
E01002604,Hounslow,Violence Against the Person,Harassment,2,2013,2
E01002625,Hounslow,Criminal Damage,Criminal Damage To Motor Vehicle,1,2011,1
E01003768,Redbridge,Theft and Handling,Other Theft Person,1,2011,3
E01001700,Greenwich,Violence Against the Person,Wounding/GBH,0,2011,5
E01002697,Islington,Theft and Handling,Theft From Shops,0,2016,3
E01004252,Tower Hamlets,Burglary,Burglary in a Dwelling,0,2009,10
E01003339,Lewisham,Violence Against the Person,Offensive Weapon,0,2014,1
E01001888,Hammersmith and Fulham,Theft and Handling,Theft From Motor Vehicle,1,2010,6
E01003312,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,5
E01000717,Bromley,Robbery,Business Property,0,2009,2
E01004226,Tower Hamlets,Theft and Handling,Other Theft,0,2011,1
E01000505,Brent,Violence Against the Person,Harassment,0,2011,7
E01002396,Hillingdon,Burglary,Burglary in Other Buildings,3,2010,8
E01000888,Camden,Violence Against the Person,Offensive Weapon,0,2016,5
E01000939,Camden,Theft and Handling,Theft/Taking Of Motor Vehicle,1,2008,5
E01000730,Bromley,Theft and Handling,Other Theft Person,0,2015,10
E01000226,Barnet,Drugs,Possession Of Drugs,0,2010,1
