E01002589,Hounslow,Criminal Damage,Criminal Damage To Other Building,0,2014,10
E01001768,Hackney,Violence Against the Person,Wounding/GBH,0,2010,1
E01002730,Islington,Theft and Handling,Handling Stolen Goods,0,2014,9
E01004092,Sutton,Theft and Handling,Theft From Motor Vehicle,0,2014,12
E01000887,Camden,Other Notifiable Offences,Other Notifiable,0,2010,7
E01003795,Redbridge,Other Notifiable Offences,Other Notifiable,0,2013,8
E01000349,Bexley,Theft and Handling,Other Theft,0,2012,1
E01001240,Ealing,Theft and Handling,Handling Stolen Goods,0,2009,9
E01001989,Haringey,Criminal Damage,Criminal Damage To Dwelling,1,2010,1
E01003908,Richmond upon Thames,Violence Against the Person,Harassment,1,2016,3
E01001761,Hackney,Criminal Damage,Criminal Damage To Dwelling,2,2014,10
E01033580,Newham,Violence Against the Person,Other violence,0,2009,6
E01002333,Havering,Robbery,Personal Property,0,2014,1
E01000353,Bexley,Criminal Damage,Other Criminal Damage,0,2016,6
E01000558,Brent,Robbery,Business Property,0,2008,3
E01002408,Hillingdon,Violence Against the Person,Other violence,0,2009,7
E01001525,Enfield,Criminal Damage,Other Criminal Damage,0,2010,1
E01003682,Redbridge,Violence Against the Person,Other violence,0,2008,9
E01002366,Havering,Criminal Damage,Other Criminal Damage,0,2010,10
E01002079,Haringey,Theft and Handling,Theft From Shops,0,2011,12
E01004728,Westminster,Criminal Damage,Criminal Damage To Other Building,0,2014,4
E01004131,Sutton,Robbery,Business Property,0,2012,10
E01002400,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,3,2016,11
E01001953,Hammersmith and Fulham,Other Notifiable Offences,Other Notifiable,1,2016,11
E01003843,Richmond upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,1,2010,1
E01002008,Haringey,Theft and Handling,Other Theft,1,2015,10
E01002547,Hillingdon,Violence Against the Person,Harassment,0,2016,7
E01000825,Bromley,Theft and Handling,Other Theft Person,0,2011,3
E01002993,Kingston upon Thames,Theft and Handling,Other Theft,0,2009,11
E01000670,Bromley,Other Notifiable Offences,Other Notifiable,0,2016,1
E01002330,Havering,Violence Against the Person,Harassment,1,2014,9
E01001924,Hammersmith and Fulham,Robbery,Personal Property,1,2010,8
E01001400,Enfield,Other Notifiable Offences,Going Equipped,0,2009,8
E01000705,Bromley,Drugs,Possession Of Drugs,0,2013,9
E01002140,Harrow,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2012,3
E01002807,Islington,Criminal Damage,Criminal Damage To Dwelling,0,2015,9
E01001066,Croydon,Drugs,Possession Of Drugs,0,2013,9
E01001138,Croydon,Theft and Handling,Motor Vehicle Interference & Tampering,0,2012,5
E01003430,Merton,Violence Against the Person,Harassment,0,2011,7
E01000967,Camden,Theft and Handling,Theft/Taking of Pedal Cycle,0,2012,12
E01001189,Croydon,Violence Against the Person,Common Assault,1,2013,8
E01000507,Brent,Burglary,Burglary in a Dwelling,2,2012,8
E01000486,Brent,Violence Against the Person,Other violence,0,2013,5
E01002920,Kingston upon Thames,Violence Against the Person,Harassment,0,2009,12
E01003862,Richmond upon Thames,Robbery,Personal Property,0,2011,9
E01000198,Barnet,Theft and Handling,Handling Stolen Goods,0,2010,9
E01003236,Lewisham,Theft and Handling,Other Theft,0,2016,4
E01003547,Newham,Violence Against the Person,Other violence,1,2015,2
E01003327,Lewisham,Other Notifiable Offences,Going Equipped,0,2008,9
E01000820,Bromley,Criminal Damage,Criminal Damage To Dwelling,1,2012,11
E01000606,Brent,Violence Against the Person,Other violence,0,2011,9
E01004109,Sutton,Robbery,Business Property,0,2010,9
E01003440,Merton,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,4
E01000851,Camden,Theft and Handling,Theft From Shops,0,2015,1
E01002204,Harrow,Violence Against the Person,Harassment,0,2009,12
E01001169,Croydon,Violence Against the Person,Other violence,0,2014,5
E01032512,Westminster,Theft and Handling,Other Theft Person,0,2013,4
E01004106,Sutton,Violence Against the Person,Harassment,0,2009,12
E01004493,Wandsworth,Robbery,Personal Property,0,2013,4
E01033322,Lewisham,Violence Against the Person,Other violence,0,2016,2
E01000492,Brent,Theft and Handling,Theft From Shops,0,2012,11
E01003967,Southwark,Criminal Damage,Other Criminal Damage,0,2013,12
E01002783,Islington,Drugs,Drug Trafficking,0,2011,7
E01003245,Lewisham,Violence Against the Person,Other violence,0,2012,11
E01001563,Enfield,Drugs,Possession Of Drugs,0,2015,4
E01003826,Richmond upon Thames,Drugs,Possession Of Drugs,0,2016,3
E01032639,Southwark,Drugs,Drug Trafficking,2,2013,1
E01002830,Kensington and Chelsea,Burglary,Burglary in Other Buildings,0,2012,7
E01000952,Camden,Other Notifiable Offences,Other Notifiable,0,2010,3
E01000170,Barnet,Criminal Damage,Criminal Damage To Motor Vehicle,1,2013,2
E01002064,Haringey,Other Notifiable Offences,Other Notifiable,0,2009,9
E01002248,Havering,Criminal Damage,Criminal Damage To Dwelling,0,2013,3
E01003827,Richmond upon Thames,Robbery,Personal Property,0,2009,6
E01000836,Bromley,Criminal Damage,Other Criminal Damage,0,2014,1
E01000846,Camden,Theft and Handling,Motor Vehicle Interference & Tampering,0,2014,5
E01002853,Kensington and Chelsea,Violence Against the Person,Offensive Weapon,0,2009,7
E01001906,Hammersmith and Fulham,Violence Against the Person,Harassment,0,2008,1
E01004067,Southwark,Violence Against the Person,Other violence,0,2014,8
E01003662,Redbridge,Criminal Damage,Other Criminal Damage,0,2015,5
E01001239,Ealing,Burglary,Burglary in a Dwelling,1,2013,7
E01000864,Camden,Theft and Handling,Other Theft,2,2011,1
E01003939,Southwark,Violence Against the Person,Offensive Weapon,0,2013,10
E01001388,Ealing,Theft and Handling,Theft/Taking of Pedal Cycle,0,2008,11
E01004082,Sutton,Theft and Handling,Theft/Taking of Pedal Cycle,0,2008,5
E01001595,Greenwich,Violence Against the Person,Offensive Weapon,0,2012,6
E01002974,Kingston upon Thames,Violence Against the Person,Other violence,0,2016,9
E01033725,Hillingdon,Robbery,Personal Property,0,2013,7
E01003069,Lambeth,Violence Against the Person,Common Assault,1,2011,1
E01003690,Redbridge,Violence Against the Person,Offensive Weapon,0,2013,4
E01004315,Tower Hamlets,Criminal Damage,Criminal Damage To Other Building,2,2011,8
E01032719,Southwark,Criminal Damage,Criminal Damage To Motor Vehicle,0,2008,7
E01003338,Lewisham,Burglary,Burglary in Other Buildings,1,2011,10
E01004755,Westminster,Other Notifiable Offences,Going Equipped,0,2008,6
E01000723,Bromley,Other Notifiable Offences,Going Equipped,0,2010,7
E01001190,Croydon,Theft and Handling,Other Theft,0,2008,4
E01004028,Southwark,Drugs,Possession Of Drugs,1,2011,2
E01003390,Merton,Burglary,Burglary in Other Buildings,0,2008,4
E01003325,Lewisham,Violence Against the Person,Common Assault,1,2008,3
